,No,Sell to Customer No,Ship-to Code,Ship-to County,Posting Date,Customer Posting Group,Salesperson Code,Gen Bus Posting Group,Order Type ID,Is DI Drop Ship,Clean Ship-to County
19688,SCM+042225,1INTERN,DEF,AL,2014-01-27 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19689,SCM+042595,1INTERN,DEF,AL,2014-03-10 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19690,SCM+042696,1INTERN,DEF,AL,2014-03-19 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19691,SCM+042831,1INTERN,DEF,AL,2014-04-02 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19692,SCM+042832,1INTERN,DEF,AL,2014-04-02 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19693,SCM+042880,1INTERN,DEF,AL,2014-04-08 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19694,SCM+042921,1INTERN,DEF,AL,2014-04-11 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19695,SCM+043219,1INTERN,DEF,AL,2014-05-12 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19696,SCM+043379,1INTERN,DEF,AL,2014-05-28 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19697,SCM+043472,1INTERN,DEF,AL,2014-06-12 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19698,SCM+043631,1INTERN,DEF,AL,2014-06-27 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19699,SCM+043690,1INTERN,DEF,AL,2014-07-02 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19700,SCM+043701,1INTERN,DEF,AL,2014-07-07 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19701,SCM+043892,1INTERN,DEF,AL,2014-07-24 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19702,SCM+044062,1INTERN,DEF,AL,2014-08-14 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19703,SCM+044400,1INTERN,DEF,AL,2014-09-17 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19704,SCM+044584,1INTERN,DEF,AL,2014-10-09 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19705,SCM+044973,1INTERN,DEF,AL,2014-11-19 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19706,SCM+045269,1INTERN,DEF,AL,2014-12-19 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19707,SCM+045281,1INTERN,DEF,AL,2014-12-19 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19708,SCM+045591,1INTERN,DEF,AL,2015-01-28 00:00:00.000,1NATIONAL,MBA,NATWHO,0,No,AL
19709,SCM+046025,1INTERN,DEF,AL,2015-03-19 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19710,SCM+046104,1INTERN,DEF,AL,2015-03-26 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19711,SCM+046254,1INTERN,DEF,AL,2015-04-21 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19712,SCM+046506,1INTERN,DEF,AL,2015-05-11 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19713,SCM+046635,1INTERN,DEF,AL,2015-05-26 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19714,SCM+046909,1INTERN,DEF,AL,2015-06-19 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19715,SCM+047374,1INTERN,DEF,AL,2015-08-05 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19716,SCM+047525,1INTERN,DEF,AL,2015-08-24 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19717,SCM+047534,1INTERN,DEF,AL,2015-08-26 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19718,SCM+047729,1INTERN,DEF,AL,2015-09-17 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19719,SCM+048024,1INTERN,DEF,AL,2015-10-20 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19720,SCM+048427,1INTERN,DEF,AL,2015-11-24 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19721,SCM+048695,1INTERN,DEF,AL,2015-12-24 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19722,SCM+048808,1INTERN,DEF,AL,2015-12-30 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19723,SCM+049079,1INTERN,DEF,AL,2016-01-25 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19724,SCM+049345,1INTERN,DEF,AL,2016-02-17 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19725,SCM+049617,1INTERN,DEF,AL,2016-03-21 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19726,SCM+050091,1INTERN,DEF,AL,2016-05-13 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19727,SCM+050263,1INTERN,DEF,AL,2016-06-03 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19728,SCM+050442,1INTERN,DEF,AL,2016-06-17 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19729,SCM+050817,1INTERN,DEF,AL,2016-07-25 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19730,SCM+051095,1INTERN,DEF,AL,2016-08-18 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19731,SCM+051393,1INTERN,DEF,AL,2016-09-26 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19732,SCM+051666,1INTERN,DEF,AL,2016-10-26 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19733,SCM+051667,1INTERN,DEF,AL,2016-10-26 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19734,SCM+051679,1INTERN,DEF,AL,2016-10-26 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19735,SCM+052228,1INTERN,DEF,AL,2016-12-20 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19736,SCM+052573,1INTERN,DEF,AL,2017-01-26 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19737,SCM+052701,1INTERN,DEF,AL,2017-02-08 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19738,SCM+052777,1INTERN,DEF,AL,2017-02-21 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19739,SCM+053066,1INTERN,DEF,AL,2017-03-23 00:00:00.000,1NATIONAL,FKA,NATWHO,0,No,AL
19740,SCM+062637,1INTERN,DEF,AL,2020-01-15 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19741,SCM+062640,1INTERN,DEF,AL,2020-01-15 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19742,SCM+062986,1INTERN,DEF,AL,2020-02-20 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19743,SCM+062987,1INTERN,DEF,AL,2020-02-20 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19744,SCM+062988,1INTERN,DEF,AL,2020-02-20 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19745,SCM+063136,1INTERN,DEF,AL,2020-03-12 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19746,SCM+063364,1INTERN,DEF,AL,2020-04-07 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19747,SCM+063688,1INTERN,DEF,AL,2020-05-21 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19748,SCM+063773,1INTERN,DEF,AL,2020-06-02 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19749,SCM+063833,1INTERN,DEF,AL,2020-06-08 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19750,SCM+064020,1INTERN,DEF,AL,2020-07-09 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19751,SCM+064132,1INTERN,DEF,AL,2020-07-20 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19752,SCM+064255,1INTERN,DEF,AL,2020-08-04 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19753,SCM+064362,1INTERN,DEF,AL,2020-08-20 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19754,SCM+064542,1INTERN,DEF,AL,2020-09-17 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19755,SCM+064802,1INTERN,DEF,AL,2020-10-20 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19756,SCM+064954,1INTERN,DEF,AL,2020-11-03 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19757,SCM+065326,1INTERN,DEF,AL,2020-12-09 00:00:00.000,1NATIONAL,JNO,NATWHO,0,No,AL
19758,SCM+053320,1INTERN,DEF,AL,2017-04-25 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19759,SCM+053645,1INTERN,DEF,AL,2017-05-23 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19760,SCM+053908,1INTERN,DEF,AL,2017-06-27 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19761,SCM+054071,1INTERN,DEF,AL,2017-07-19 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19762,SCM+054147,1INTERN,DEF,AL,2017-07-27 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19763,SCM+054471,1INTERN,DEF,AL,2017-09-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19764,SCM+054636,1INTERN,DEF,AL,2017-09-26 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19765,SCM+054747,1INTERN,DEF,AL,2017-10-12 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19766,SCM+054791,1INTERN,DEF,AL,2017-10-16 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19767,SCM+054838,1INTERN,DEF,AL,2017-10-18 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19768,SCM+055240,1INTERN,DEF,AL,2017-12-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19769,SCM+055241,1INTERN,DEF,AL,2017-12-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19770,SCM+055242,1INTERN,DEF,AL,2017-12-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19771,SCM+055413,1INTERN,DEF,AL,2017-12-20 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19772,SCM+055591,1INTERN,DEF,AL,2018-01-08 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19773,SCM+055825,1INTERN,DEF,AL,2018-01-31 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19774,SCM+055899,1INTERN,DEF,AL,2018-02-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19775,SCM+055969,1INTERN,DEF,AL,2018-02-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19776,SCM+055970,1INTERN,DEF,AL,2018-02-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19777,SCM+056180,1INTERN,DEF,AL,2018-03-14 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19778,SCM+056263,1INTERN,DEF,AL,2018-03-27 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19779,SCM+056412,1INTERN,DEF,AL,2018-04-12 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19780,SCM+056413,1INTERN,DEF,AL,2018-04-12 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19781,SCM+056431,1INTERN,DEF,AL,2018-04-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19782,SCM+056683,1INTERN,DEF,AL,2018-05-14 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19783,SCM+056999,1INTERN,DEF,AL,2018-06-21 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19784,SCM+057087,1INTERN,DEF,AL,2018-07-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19785,SCM+057138,1INTERN,DEF,AL,2018-07-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19786,SCM+057230,1INTERN,DEF,AL,2018-07-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19787,SCM+057232,1INTERN,DEF,AL,2018-07-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19788,SCM+057273,1INTERN,DEF,AL,2018-07-27 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19789,SCM+057507,1INTERN,DEF,AL,2018-08-21 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19790,SCM+057560,1INTERN,DEF,AL,2018-08-23 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19791,SCM+057804,1INTERN,DEF,AL,2018-09-20 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19792,SCM+058060,1INTERN,DEF,AL,2018-10-18 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19793,SCM+058145,1INTERN,DEF,AL,2018-10-29 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19794,SCM+058362,1INTERN,DEF,AL,2018-11-21 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19795,SCM+058460,1INTERN,DEF,AL,2018-12-05 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19796,SCM+058474,1INTERN,DEF,AL,2018-12-06 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19797,SCM+058661,1INTERN,DEF,AL,2018-12-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19798,SCM+058674,1INTERN,DEF,AL,2018-12-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19799,SCM+058792,1INTERN,DEF,AL,2018-12-28 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19800,SCM+058921,1INTERN,DEF,AL,2019-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19801,SCM+059113,1INTERN,DEF,AL,2019-01-23 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19802,SCM+059128,1INTERN,DEF,AL,2019-01-25 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19803,SCM+059167,1INTERN,DEF,AL,2019-02-01 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19804,SCM+059447,1INTERN,DEF,AL,2019-03-06 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19805,SCM+059456,1INTERN,DEF,AL,2019-03-06 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19806,SCM+060058,1INTERN,DEF,AL,2019-05-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19807,SCM+060059,1INTERN,DEF,AL,2019-05-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19808,SCM+060129,1INTERN,DEF,AL,2019-05-14 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19809,SCM+060476,1INTERN,DEF,AL,2019-06-25 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19810,SCM+060636,1INTERN,DEF,AL,2019-07-11 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19811,SCM+061696,1INTERN,DEF,AL,2019-10-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19812,SCM+061697,1INTERN,DEF,AL,2019-10-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19813,SCM+061712,1INTERN,DEF,AL,2019-10-25 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19814,SCM+061803,1INTERN,DEF,AL,2019-11-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19815,SCM+061812,1INTERN,DEF,AL,2019-11-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19816,SCM+061943,1INTERN,DEF,AL,2019-11-18 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19817,SCM+061944,1INTERN,DEF,AL,2019-11-18 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19818,SCM+062066,1INTERN,DEF,AL,2019-12-02 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19819,SCM+062105,1INTERN,DEF,AL,2019-12-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19820,SCM+062199,1INTERN,DEF,AL,2019-12-09 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19821,SCM+062494,1INTERN,DEF,AL,2020-01-06 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19822,SCM+065664,1INTERN,DEF,AL,2021-01-21 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19823,SCM+065774,1INTERN,DEF,AL,2021-01-27 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19824,SCM+066128,1INTERN,DEF,AL,2021-03-12 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19825,SCM+066129,1INTERN,DEF,AL,2021-03-12 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19826,SCM+066499,1INTERN,DEF,AL,2021-04-27 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19827,SCM+066773,1INTERN,DEF,AL,2021-05-26 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19828,SCM+066774,1INTERN,DEF,AL,2021-05-26 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19829,SCM+067021,1INTERN,DEF,AL,2021-06-18 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,AL
19830,SCM+053215,1GLAZ7,DEF,LA,2017-04-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19831,SCM+053326,1GLAZ7,DEF,LA,2017-04-26 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19832,SCM+053327,1GLAZ7,DEF,LA,2017-04-26 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19833,SCM+053328,1GLAZ7,DEF,LA,2017-04-26 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19834,SCM+053329,1GLAZ7,DEF,LA,2017-04-26 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19835,SCM+053467,1GLAZ7,DEF,LA,2017-05-03 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19836,SCM+053468,1GLAZ7,DEF,LA,2017-05-03 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19837,SCM+053470,1GLAZ7,DEF,LA,2017-05-03 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19838,SCM+053558,1GLAZ7,DEF,LA,2017-05-15 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19839,SCM+053818,1GLAZ7,DEF,LA,2017-06-15 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19840,SCM+053940,1GLAZ7,DEF,LA,2017-06-28 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19841,SCM+053941,1GLAZ7,DEF,LA,2017-06-28 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19842,SCM+054233,1GLAZ7,DEF,LA,2017-08-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19843,SCM+054234,1GLAZ7,DEF,LA,2017-08-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19844,SCM+054235,1GLAZ7,DEF,LA,2017-08-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19845,SCM+054355,1GLAZ7,DEF,LA,2017-08-23 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19846,SCM+054394,1GLAZ7,DEF,LA,2017-08-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19847,SCM+054477,1GLAZ7,DEF,LA,2017-09-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19848,SCM+054478,1GLAZ7,DEF,LA,2017-09-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19849,SCM+054479,1GLAZ7,DEF,LA,2017-09-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19850,SCM+054554,1GLAZ7,DEF,LA,2017-09-18 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19851,SCM+054651,1GLAZ7,DEF,LA,2017-09-27 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19852,SCM+054776,1GLAZ7,DEF,LA,2017-10-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19853,SCM+054896,1GLAZ7,DEF,LA,2017-10-23 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19854,SCM+055112,1GLAZ7,DEF,LA,2017-11-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19855,SCM+055113,1GLAZ7,DEF,LA,2017-11-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19856,SCM+055114,1GLAZ7,DEF,LA,2017-11-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19857,SCM+055495,1GLAZ7,DEF,LA,2017-12-27 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19858,SCM+055614,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19859,SCM+055615,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19860,SCM+055616,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19861,SCM+055617,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19862,SCM+055618,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19863,SCM+055619,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19864,SCM+055620,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19865,SCM+055621,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19866,SCM+055622,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19867,SCM+055623,1GLAZ7,DEF,LA,2018-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19868,SCM+055880,1GLAZ7,DEF,LA,2018-02-06 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19869,SCM+055881,1GLAZ7,DEF,LA,2018-02-06 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19870,SCM+055882,1GLAZ7,DEF,LA,2018-02-06 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19871,SCM+056041,1GLAZ7,DEF,LA,2018-02-26 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19872,SCM+056869,1GLAZ7,DEF,LA,2018-06-06 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19873,SCM+056870,1GLAZ7,DEF,LA,2018-06-06 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19874,SCM+056871,1GLAZ7,DEF,LA,2018-06-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19875,SCM+056872,1GLAZ7,DEF,LA,2018-06-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19876,SCM+056873,1GLAZ7,DEF,LA,2018-06-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19877,SCM+056874,1GLAZ7,DEF,LA,2018-06-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19878,SCM+056875,1GLAZ7,DEF,LA,2018-06-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19879,SCM+056876,1GLAZ7,DEF,LA,2018-06-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19880,SCM+056877,1GLAZ7,DEF,LA,2018-06-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19881,SCM+057225,1GLAZ7,DEF,LA,2018-07-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19882,SCM+057226,1GLAZ7,DEF,LA,2018-07-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19883,SCM+057401,1GLAZ7,DEF,LA,2018-08-09 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19884,SCM+057519,1GLAZ7,DEF,LA,2018-08-21 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19885,SCM+057934,1GLAZ7,DEF,LA,2018-10-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19886,SCM+057935,1GLAZ7,DEF,LA,2018-10-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19887,SCM+057936,1GLAZ7,DEF,LA,2018-10-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19888,SCM+057937,1GLAZ7,DEF,LA,2018-10-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19889,SCM+057938,1GLAZ7,DEF,LA,2018-10-04 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19890,SCM+057982,1GLAZ7,DEF,LA,2018-10-11 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19891,SCM+057986,1GLAZ7,DEF,LA,2018-10-11 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19892,SCM+057987,1GLAZ7,DEF,LA,2018-10-11 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19893,SCM+058050,1GLAZ7,DEF,LA,2018-10-18 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19894,SCM+058284,1GLAZ7,DEF,LA,2018-11-14 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19895,SCM+058285,1GLAZ7,DEF,LA,2018-11-14 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19896,SCM+058462,1GLAZ7,DEF,LA,2018-12-05 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19897,SCM+058463,1GLAZ7,DEF,LA,2018-12-05 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19898,SCM+058574,1GLAZ7,DEF,LA,2018-12-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19899,SCM+058575,1GLAZ7,DEF,LA,2018-12-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19900,SCM+058576,1GLAZ7,DEF,LA,2018-12-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19901,SCM+058577,1GLAZ7,DEF,LA,2018-12-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19902,SCM+058578,1GLAZ7,DEF,LA,2018-12-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19903,SCM+058579,1GLAZ7,DEF,LA,2018-12-13 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19904,SCM+058675,1GLAZ7,DEF,LA,2018-12-24 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19905,SCM+058918,1GLAZ7,DEF,LA,2019-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19906,SCM+058919,1GLAZ7,DEF,LA,2019-01-10 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
19907,SCM+059237,1GLAZ7,DEF,LA,2019-02-07 00:00:00.000,1NATIONAL,APR,NATWHO,0,No,LA
